Title,IMDB ID,Date of release,Genre1,Genre2,Genre3,Language,Actor1,Actor2,Actor3,Crew1,Crew2,Crew3,Plot summary,IMDB rating,IMDB votes,IMDB URL
Sadda Adda,1941638,2012,Comedy,Drama,Romance,Hindi,Karan Sharma,Karanvir Sharma,Shaurya Chauhan,NA,NA,NA,"'The only thing that will stop you from fulfilling your dreams is you"" People have dreams, but not all of us have the guts to put faith in ourselves. Most of us lose focus and give up. We are most afraid to believe in our own dreams. Those who do are the true winners. This slice of life film is set in the backdrop of our capital city- Delhi. A city that brings in thousands of North Indians in search of opportunities that was never available in their own home towns. Like-wise, six boys from different states come together to share a two BHK apartment in a middle-class colony, which they lovingly call ""Sadda Adda"". This film is their story. It is about how six bachelors, with completely different backgrounds and personalities, live together. Their apartment ""Sadda Adda"" is a complete mess with empty beer bottles, cigarette butts, unwashed clothes, mattresses tossed all over the floor etc - yet together they cook food, clean, buy groceries, pay rent, laugh, cry, fight over insignificant issues and always stand up for each other - like a family. ""Sadda Adda"" which began as a transitional accommodation to help them work towards their dreams, becomes their home. The film takes us through a journey of their camaraderie and self-belief. The interwoven stories of these 6 characters takes us through a heart warming journey of the lives of these boys. This movie is about real characters from life who have fun, who fight the wave everyday and through very light heart moments inspire us in the most modest way. The crests and troughs that shape them into the men they will become in the future - because Boys will not always be boys.",7.1,1375,https://www.imdb.com/title/tt1941638/
Chalti Ka Naam Gaadi,0128985,1958,Comedy,Musical,Romance,Hindi,Ashok Kumar,Madhubala,Anoop Kumar,NA,NA,NA,"The Sharma brothers consist of former boxer, Brijmohan; Jagmohan, an Electrical Engineer; and Manmohan, a Mechanic. The brothers operate a garage under the name of 'Mohan Brothers' in Bombay. Brijmohan hates all women and does not permit even a poster to be hung on the walls of either the garage or their residence as well as instructs his brothers not to get involved with them. While working the late shift, Manmohan assists a customer, Renu, and both rather dramatically fall in love. Subsequently, Jagmohan meets with Renu's friend, Sheila, and both are attracted to each other. Unable to face the wrath of their brother, both conceal this information from him. Then the duo find out that their brother hides a woman's photograph under his pillow, but when confronted, refuses to divulge any information to them. Things will change rapidly when Manmohan finds out Renu's father, Kishinchand, has made arrangements for his daughter's to wed Prakashchand, the son of Raja Hardayal Singh.",8.0,1561,https://www.imdb.com/title/tt0128985/
Kisna: The Warrior Poet,0396690,2005,Drama,Musical,Romance,English,Vivek Oberoi,Isha Sharvani,Antonia Bernath,Manish Baba,Choudhari Nilesh,NA,"The film is set in the India of the tumultuous 1930's when nationalists fighting for the country's independence rose up as one, urging the British to quit. At this time, a young Indian, Kisna befriends and then shields a British girl Katherine, from an enraged mob of nationalists including Kisna's own uncle and brother. Katherine is the young daughter of a ruthless British collector. Kisna takes it upon himself to escort Katherine to the safety of the British High Commission in New Delhi, who will arrange for her to board a ship home. A tender attraction develops between Kisna and Katherine during the journey, a love story that is torn between 'Karma' (the noble deed) and 'Dharma' (the duty). Laxmi, the Indian girl Kisna is engaged to, forms the third point in an emotional triangle involving the Indo-British romantic pair.",4.5,1364,https://www.imdb.com/title/tt0396690/
Dev,0364303,2004,Drama,NA,NA,Hindi,Amitabh Bachchan,Om Puri,Fardeen Khan,Mohammed Kasim,NA,NA,"Joint Commissioner of Police Dev Pratap Singh, a duty-bound, self-righteous officer, and Special Commissioner Tejinder Khosla, the balancing force between the political interests of Chief Minister Bhandarker and Dev's commitment to the law, are lifelong friends, each with his own ideals. Farhaan, a law graduate, was brought up with ideals of non-violence and patriotism. Dev unwittingly gives Farhaan the wound that plunges him into rage and violence after witnessing the death of his father during a peace demonstration. Taking advantage of the situation, corrupt politician Latif sets the vulnerable young man on a path of violence and destruction that threatens to ignite the city. Aalyn is the light in Farhaan's life. Beautiful and innocent, the young woman also gets caught in extraordinary circumstances that transform her life and she dares to stand up for the truth.",6.9,1360,https://www.imdb.com/title/tt0364303/
Naqaab,8033702,2018,Comedy,Horror,Thriller,Bangla,Shakib Khan,Nusrat Jahan,Sayantika Banerjee,NA,NA,NA,NA,5.9,389,https://www.imdb.com/title/tt8033702/
Lakshmi,2976176,2014,Drama,NA,NA,Hindi,Monali Thakur,Vibha Chhibber,Ranjeet Jha,Abhijit Khatu,NA,NA,"Based on true events, Lakshmi is a story of heroism and untold courage. Lakshmi, a 13 year old girl is kidnapped and sold into prostitution. Thrown into this horrific, inhuman world where she is raped and brutally beaten she barely survives with the help of the other girls and her own will to never give in. Finally she is rescued in a police raid. Against all odds, Lakshmi shows courage where everybody else fails. Resisting all pressure - violent threats, coercion and bribes, she stands up in court and in a landmark case in India, succeeds in putting the traffickers behind bars.",7.9,1569,https://www.imdb.com/title/tt2976176/
Kachche Dhaage,0206067,1999,Action,Drama,Thriller,Hindi,Ajay Devgn,Saif Ali Khan,Manisha Koirala,NA,NA,NA,"Unemployed Aftab is into smuggling on Indo-Pak border. One day he attempts to grab a consignment of arms and ammunition that is being supplied to terrorists. When he finds that he is being followed, he decides to destroy the consignment only to be recognized by the terrorists. Meanwhile, he goes to arrange his marriage with his beloved, Ruksana, whereby questions arise about his biological father; questions that he or his mother, Mariam are unable to answer, thus the marriage plans become nulled. A few days later he gets to meet Ramakant Pandit who Mariam introduces to him as his father and who on his death bed begs to forgive him. Shortly after, Ramakant passes away and Aftab gets to meet his step-brother Dhananjay alias Jai who is quite resentful towards Aftab and his mother. Meanwhile, Aftab and Mariam are apprehended and tortured by the same terrorists whose booty was destroyed by Aftab. He is forced to call Jai for help. Fortunately Jai agrees after Aftab pleads with him and soon both are on the run from not only the terrorists but the local police who accuses the duo of being hand in glove with the terrorists.",6.0,1510,https://www.imdb.com/title/tt0206067/
The Burning Train,0158534,1980,Action,Thriller,NA,Hindi,Dharmendra,Vinod Khanna,Jeetendra,Y.L. Bagchi,Manas Biswas,Sachin Roy,"Vinod Verma always dreams of creating the perfect and fastest train running in India. He will find his dream shaping up when he became an employee of Indian Railways and his plan is being executed; it took him years of hard work and dedication, in-and-out at night and day. After six years the train is finally completed and is called, 'Super Express'. The inaugural of the train will be from Delhi to Bombay with a record speed of 14 hours. In view of the progress Vinod had made during the past six years he had developed many enemies - one of whom is the son of the chair of the railway board Randhir who had a bomb planted in the train risking the lives of about 500 passengers.",6.8,1493,https://www.imdb.com/title/tt0158534/
Always Kabhi Kabhi,1937092,2011,Comedy,Crime,Drama,Hindi,Lillete Dubey,Satyajeet Dubey,Ali Fazal,NA,NA,NA,"Sameer Khanna lives a wealthy lifestyle along with his dad, Adesh, and mom, Suman, and studies in St. Marks High School. He is attracted to statuesque London-returned student, Aishwarya Dhawan, while his close friend, Tariq Naqvi, likes Nandini Oberoi. The four hang out together, though Nandini is resentful of Aishwarya and her parents, and even play characters in Shakespeare's Romeo & Juliet. The four, while attending a wild party, have to flee when the police raid the premise. Three are able to get away, but Sameer is apprehended, held in a cell, and beaten by two police inspectors - who claim they have evidence that he is a drug peddler. They agree to let him go provided he bribes them with Rs.50,000/-. The question remains what will Sameer do under these circumstances?",4.0,1320,https://www.imdb.com/title/tt1937092/
China Gate,0210609,1998,Action,Adventure,Drama,Hindi,Om Puri,Naseeruddin Shah,Danny Denzongpa,Manish Baba,Pradeep Banerjee,Shyam Dey,"Colonel Krishnakant Puri and his colleagues are all court-Marshall from the Indian army because they all are accused of aborting mission 'China-Gate'. 17 years later a young woman, Sandhya watch helplessly as a notorious bandit, Jageera crush her Forest Officer father, Sundar Rajan to death; this then forces her to approach Puri and his colleagues for assistance in liberating her village, Devdurg from the terror of Jageera. She lodges the battalion stay in an abandoned house in the village and provide them with all the necessary arms, ammunitions and materials needed to combat Jageera and they start there preparations and training for the mission; while at the same time their efforts are frustrated by the village police headed by the corrupt police inspector, Barot but they do manage to handle him. Then several attacks are launch on Devdurg by Jageera and his gang forcing Puri and his men to retaliate by the exchange of gun-battle which leaves many causalities on both sides.",6.6,1490,https://www.imdb.com/title/tt0210609/
Karam,0444849,2005,Action,Crime,Drama,Hindi,John Abraham,Priyanka Chopra Jonas,Bharat Dabholkar,NA,NA,NA,"This action-thriller follows John, an assassin working for a mobster named Captain. After killing an entire family, he is hit by the consequences of his actions and decides to quit his job. He starts life anew with his pregnant wife Shalini. Meanwhile, John's boss, Captain, is facing a threat from a rival don, Yunus. After being attacked, Captain decides to teach the city a lesson by killing the city's top industrialist, top film producer, the cop backing Yunus and Yunus himself; so that everyone else falls in line and no one dreams of becoming another Yunus. He decides that John must carry out this plan of his. To achieve this, he takes Shalini hostage. John is given 36 hours to kill the five targets on the hit list. Things get worse when the city's toughest cop Wagh traces John who is pressed for time and the body count is growing.",5.5,1360,https://www.imdb.com/title/tt0444849/
