Title,IMDB ID,Date of release,Genre1,Genre2,Genre3,Language,Actor1,Actor2,Actor3,Crew1,Crew2,Crew3,Plot summary,IMDB rating,IMDB votes,IMDB URL
Masoom,0978642,1996,Action,Comedy,Thriller,Hindi,Tinnu Anand,Sulabha Arya,Arun Bakshi,NA,NA,NA,"Kishan is the only son of Yashoda and Vikram Singh. Vikram is killed by a gangster Barood. A youngster named Akash, who is an investigating journalist. At any cost he wants Barood to be arrested and punished. Kishan gets kidnapped by Barood and from here on starts the roller coster ride of Kishan who cleverly comes out of Barood's web and at the end saves the country and makes his mother proud.",5.8,101,https://www.imdb.com/title/tt0978642/
Love 86,0359619,1986,Drama,Romance,NA,Hindi,Tanuja,Rohan Kapoor,Neelam Kothari,Subhash Sonik,NA,NA,"Laxmidevi is a strict disciplinarian and stern mother, who rules over her palatial house with an iron hand. She has two daughters of marriageable age, one is Leena, and the other is Isha. She wants to get them married to two brothers from a decent and well-off family, so that both sisters can be together for life. But fate decides otherwise, for her daughters are not all that interested in her choice of their grooms, but prefer two down-and-out thieves named Omi and Vikram Doshi, who are orphaned at a very young age, and come from poor families. Now Laxmidevi must decide about the fate of her two daughters and her prospective son-in-laws.",5.7,97,https://www.imdb.com/title/tt0359619/
Agent Vinod,0165610,1977,Action,Crime,Drama,Hindi,Mahendra Sandhu,Asha Sachdev,Iftekhar,NA,NA,NA,"The kidnapping of a prominent scientist, Ajay Saxena (Nazir Hussain) prompts the Chief of Secret Services (K.N. Singh) to assign flamboyant Agent Vinod (Mahendra Sandhu) to this case. While on this assignment, Vinod meets with Ajay's daughter, Anju (Asha Sachdev), who insists on assisting him. The duo are then further assisted by Chandu 'James Bond' (Jagdeep) and his gypsy girlfriend (Jayshree T.). The two couples will soon have numerous challenges thrust on them, and will realize that their task is not only very difficult but also life threatening.",5.7,97,https://www.imdb.com/title/tt0165610/
Sanam,0152278,1997,Action,Drama,Romance,Hindi,Sanjay Dutt,Vivek Mushran,Manisha Koirala,NA,NA,NA,"Yashpal Anand is a wealthy industrialist and lives with his wife, a son, Gaurav and his eldest son, Narendra, who resides abroad. The only bright spot in Yashpal's life is Narendra which often overshadows the love an affections towards the younger son, Gaurav. When Narendra return from overseas Yashpal is quite delighted and passes his time away in the company of Narendra. He suffers a set back when Narendra passes away in an accident leaving Gaurav to go enroll himself into the Indian army so that he can make something out of himself in the eyes of his loved ones.",4.9,96,https://www.imdb.com/title/tt0152278/
Koi Mere Dil Mein Hai,0478868,2005,Drama,Romance,NA,Hindi,Dia Mirza,Sadashiv Amrapurkar,Raqesh Bapat,Swapnil Keny,NA,NA,"The wealthy Malhotra family consists of dad, Vikram, his wife, and son, Raj. They would like Raj to get married to their friend, Ishwarchand Mangatram Gore's only U.S. based daughter, Simran. But Raj is intent on finding his very own soul-mate - which he does in his sister's tutor, Asha, who comes from a poor family, and is refusing to accept any advances from him. On the other hand, Simran too refuses to marry Raj, as she is in love with Sameer, an up-coming singer. When Simran is summoned to India, and introduced to Raj, both plan to get their marriage canceled, and succeed. While both attempt to woo their sweethearts, they find that Sameer is Asha's betrothed. Both Simran and Raj must now come up with a plan so separate the two - and thus marry the partners of their choice.",4.7,99,https://www.imdb.com/title/tt0478868/
Bajrangbali,0157845,1976,Fantasy,NA,NA,Hindi,Dara Singh,Biswajit Chatterjee,Moushumi Chatterjee,NA,NA,NA,"Bajrangbali was born in a Vanar family based in Kishigandha. His father was Pawan (God of air), and his mother Anjani. He had two brothers, Sugreev and Vali (aka Bali), and a nephew, Angadh, Vali's son. As a child Bajrangbali has always regarded the skies and universe as his playground and could leap and fly around at will, even swallowing the sun on one occasion. With powers to fly, enlarge his body, he makes himself virtually invulnerable. He obtains his training from Surya Dev, and as a fee for this training, he disciplines Shani Dev with the help of the now vanquished Mangal Dev. When Vali abducts Sugreev's wife and holds her captive, Anjani summons Bajrangbali, who with the help of now exiled Lord Ram, manages to kill Bali, ensures that Sugreev is reinstated as the King of Kishigandha, and then the entire Vanar and Vrush (bear) armies go to assist Ramji, whose wife, Sita, has been abducted by demon king Ravan, and is being held captive in far off Lanka. Bajrangbali locates Sitaji, kills Akshaye, Ravan's son, mocks Ravan, and even sets Lanka afire, before returning back to Ramji, and tells him that he has 30 days to get Sita back before Ravan forcibly marries her. With Lord Shiva's blessings a bridge of floating rocks is constructed in order to enable Ram and his armies to attack Lanka, killing Ravan's huge brother, Khumbakaran; Laxman, who is the reincarnation of Sheshnag, kills Ravan's mighty son, Meghnad. An angered Ravan mortally wounds Laxman, but Bajrangbali brings forth the Sanjeevani herb, along with the entire mountain, and Laxman gets a second life. Ten-headed Ravan is killed with Vibhisan's (Ravan's estranged brother) assistance. Ram then asks Sita to go through a Agni Parikhsha to ensure her purity, and that done they return home to Ayodhya. This is where Bajrangbali's body will be associated with Vermilion (Sindoor); Sita will find that his appetite is insatiable, and that Ram cannot stay away from him too long. Tragic events will propel Ram to expel a pregnant Sitaji from his kingdom forcing her to live in Sage Valmiki's Ashram where she will give birth to twins, Luv and Kush. Watch what happens when years later circumstances compel Ram to take up arms against his devotee Bajrangbali himself.",7.7,99,https://www.imdb.com/title/tt0157845/
Memories,0058759,1964,Drama,Mystery,NA,Hindi,Sanjay Dutt,Sunil Dutt,Nargis,NA,NA,NA,"The film is soliloquy of a man who comes home to find that his wife and son are not at home, he assumes that they have left him and reminiscences his life with them, and scared of his life without them, he regrets his past indiscretions.",7.6,103,https://www.imdb.com/title/tt0058759/
Daisy,0254247,1988,Drama,NA,NA,Malayalam,Harish,Sohniya,Sonia,NA,NA,NA,"Pradeep Menon is a troubled teenager who studies in a Boarding school in Southern India. He is regarded as a trouble-maker in school, and is often punished by his teachers and headmaster, at times often severely. When beautiful Daisy Thomas joins this school, he makes fun of her on the very first day, thus beginning a series of misadventures that result in more punishment for him. This also brings him close to Daisy and both are attracted to each other. Daisy understands why Pradeep is so aggressive, and offers him considerable support. She is shocked to see how rude he is toward his mother, Malti Menon, but is unable to do anything about it. Things improve considerably when Malti is confined in hospital and Pradeep goes to visit her, thereby improving their relationship. Pradeep starts to respond positively to Daisy's support and is all set to turn a new leaf. Then Pradeep's world is turned upside down when he witnesses Daisy in the arms of a male - a complete stranger. Shocked at this, Pradeep has no alternative but to regress to his self-destructive phase, alienating himself from everyone. The question remains who is the ""other"" man in Daisy's life?",7.1,82,https://www.imdb.com/title/tt0254247/
Chhupa Rustam,0069871,1973,Action,Thriller,NA,Hindi,Dev Anand,Vijay Anand,Ajit,Shankar Chougle,Bhaskar L. Deokar,NA,"The Government of India had granted Rs.50,000/- to Prof. Harbanslal to conduct a study in the mountains bordering Tibet with India, called the Nangla Project. Harbanslal is sure that within these ice-caped mountains lies an entire temple made of pure gold. When Vikram Singh and his son, Bahadur, find out about the Nangla Project, they abduct Harbanslal in order to force him to reveal the exact location of this temple, in vain though and end up killing him. Having failed in this venture, they kidnap the wife and son of multi-millionaire Rajendra Jain and demand that he get Bahadur married to his daughter, Ritu. Rajendra discusses this matter with Ritu, and Ritu is ready and willing to do anything for her mother and brother. Rajendra hesitates, and soon he receives his wife's thumb in the mail. Losing no time, Rajendra and Ritu make arrangements for the marriage and communicate accordingly with the kidnappers. Soon a wedding date is fixed, however, things do not go as planned as Ritu is abducted by a man called Natwarlal and taken to his hideout. While driving there, their car breaks down and they are forced to take a lift from Jimmy Fernandes, albeit at gunpoint. Jimmy drops them off at an isolated spot, leaving Natwarlal to work out the details of getting the ransom money from Rajendra. Before that could happen, Jimmy shows up and abducts Ritu. With his wife and son still held captive with Vikram and his son, Rajendra is at his wits' end as to whose life he should give priority to. Watch as events unfold to show what exactly was the motive in Ritu's multiple abductions, who is benefit by these incidents, and it's connection with the Nangla Project.",7.0,93,https://www.imdb.com/title/tt0069871/
Dil Tera Diwana,0250339,1962,Comedy,Romance,NA,Hindi,Shammi Kapoor,Mala Sinha,Mehmood,NA,NA,NA,"Wayward, brash, and disobedient Mohan (Shammi Kapoor) is sent by his angry dad Diwan Badriprasad (Ulhas) to a retired army captain Dayaram (Om Prakash) to learn some discipline and respect. But Mohan asks his friend Anokhe (Mehmood) to switch places with him, and Anokhe agrees to do so. Mohan meets with Meena (Mala Sinha), who lives with her blind dad (Manmohan Krishan). Anokhe is welcomed as Mohan by Captain Dayaram and his daughter Malti (Shubha Khote) in their household. Eventually both Malti and Anokhe fall in love. Things start to get even more muddled when Captain Dayaram finds out that Anokhe is married to another woman, and that Anokhe drives a rickshaw. The police are notified and they are asked to arrest Mohan - they arrest 3 Mohans. Who is the real Mohan?",7.0,107,https://www.imdb.com/title/tt0250339/
